VISN,VAMC,FIPS,COUNTY,STATE
7,Charlie Norwood Department of Veterans Affairs Medical Center,13125,Glascock,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13109,Evans,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13107,Emanuel,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13105,Elbert,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13103,Effingham,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13073,Columbia,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13043,Candler,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13033,Burke,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13031,Bulloch,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13029,Bryan,Georgia
7,Charlie Norwood Department of Veterans Affairs Medical Center,13009,Baldwin,Georgia
7,Fort McPherson VA Clinic,13313,Whitfield,Georgia
7,Fort McPherson VA Clinic,13311,White,Georgia
7,Fort McPherson VA Clinic,13297,Walton,Georgia
7,Fort McPherson VA Clinic,13257,Stephens,Georgia
7,Fort McPherson VA Clinic,13255,Spalding,Georgia
7,Fort McPherson VA Clinic,13247,Rockdale,Georgia
7,Fort McPherson VA Clinic,13237,Putnam,Georgia
7,Fort McPherson VA Clinic,13231,Pike,Georgia
7,Fort McPherson VA Clinic,13227,Pickens,Georgia
7,Fort McPherson VA Clinic,13223,Paulding,Georgia
7,Fort McPherson VA Clinic,13219,Oconee,Georgia
7,Fort McPherson VA Clinic,13217,Newton,Georgia
7,Fort McPherson VA Clinic,13213,Murray,Georgia
7,Fort McPherson VA Clinic,13211,Morgan,Georgia
7,Fort McPherson VA Clinic,13207,Monroe,Georgia
7,Fort McPherson VA Clinic,13195,Madison,Georgia
7,Fort McPherson VA Clinic,13187,Lumpkin,Georgia
7,Fort McPherson VA Clinic,13171,Lamar,Georgia
7,Fort McPherson VA Clinic,13169,Jones,Georgia
7,Fort McPherson VA Clinic,13159,Jasper,Georgia
7,Fort McPherson VA Clinic,13157,Jackson,Georgia
7,Fort McPherson VA Clinic,13151,Henry,Georgia
7,Fort McPherson VA Clinic,13139,Hall,Georgia
7,Fort McPherson VA Clinic,13137,Habersham,Georgia
7,Fort McPherson VA Clinic,13135,Gwinnett,Georgia
7,Fort McPherson VA Clinic,13129,Gordon,Georgia
7,Fort McPherson VA Clinic,13123,Gilmer,Georgia
7,Fort McPherson VA Clinic,13121,Fulton,Georgia
7,Fort McPherson VA Clinic,13119,Franklin,Georgia
7,Fort McPherson VA Clinic,13117,Forsyth,Georgia
7,Fort McPherson VA Clinic,13113,Fayette,Georgia
7,Fort McPherson VA Clinic,13097,Douglas,Georgia
7,Fort McPherson VA Clinic,13089,DeKalb,Georgia
7,Fort McPherson VA Clinic,13085,Dawson,Georgia
7,Fort McPherson VA Clinic,13079,Crawford,Georgia
7,Fort McPherson VA Clinic,13067,Cobb,Georgia
7,Fort McPherson VA Clinic,13063,Clayton,Georgia
7,Fort McPherson VA Clinic,13059,Clarke,Georgia
7,Fort McPherson VA Clinic,13057,Cherokee,Georgia
7,Fort McPherson VA Clinic,13035,Butts,Georgia
7,Fort McPherson VA Clinic,13015,Bartow,Georgia
7,Fort McPherson VA Clinic,13013,Barrow,Georgia
7,Fort McPherson VA Clinic,13011,Banks,Georgia
7,Ralph H. Johnson Department of Veterans Affairs Medical Center,45053,Jasper,South Carolina
7,Ralph H. Johnson Department of Veterans Affairs Medical Center,45019,Charleston,South Carolina
7,Ralph H. Johnson Department of Veterans Affairs Medical Center,45013,Beaufort,South Carolina
7,Ralph H. Johnson Department of Veterans Affairs Medical Center,13051,Chatham,South Carolina
7,Trinka Davis Veterans Village,13313,Whitfield,Georgia
7,Trinka Davis Veterans Village,13311,White,Georgia
7,Trinka Davis Veterans Village,13297,Walton,Georgia
7,Trinka Davis Veterans Village,13257,Stephens,Georgia
7,Trinka Davis Veterans Village,13255,Spalding,Georgia
7,Trinka Davis Veterans Village,13247,Rockdale,Georgia
7,Trinka Davis Veterans Village,13237,Putnam,Georgia
7,Trinka Davis Veterans Village,13231,Pike,Georgia
7,Trinka Davis Veterans Village,13227,Pickens,Georgia
7,Trinka Davis Veterans Village,13223,Paulding,Georgia
7,Trinka Davis Veterans Village,13219,Oconee,Georgia
7,Trinka Davis Veterans Village,13217,Newton,Georgia
7,Trinka Davis Veterans Village,13213,Murray,Georgia
7,Trinka Davis Veterans Village,13211,Morgan,Georgia
7,Trinka Davis Veterans Village,13207,Monroe,Georgia
7,Trinka Davis Veterans Village,13195,Madison,Georgia
7,Trinka Davis Veterans Village,13187,Lumpkin,Georgia
7,Trinka Davis Veterans Village,13171,Lamar,Georgia
7,Trinka Davis Veterans Village,13169,Jones,Georgia
7,Trinka Davis Veterans Village,13159,Jasper,Georgia
7,Trinka Davis Veterans Village,13157,Jackson,Georgia
7,Trinka Davis Veterans Village,13151,Henry,Georgia
7,Trinka Davis Veterans Village,13139,Hall,Georgia
7,Trinka Davis Veterans Village,13137,Habersham,Georgia
7,Trinka Davis Veterans Village,13135,Gwinnett,Georgia
7,Trinka Davis Veterans Village,13129,Gordon,Georgia
7,Trinka Davis Veterans Village,13123,Gilmer,Georgia
7,Trinka Davis Veterans Village,13121,Fulton,Georgia
7,Trinka Davis Veterans Village,13119,Franklin,Georgia
7,Trinka Davis Veterans Village,13117,Forsyth,Georgia
7,Trinka Davis Veterans Village,13113,Fayette,Georgia
7,Trinka Davis Veterans Village,13097,Douglas,Georgia
7,Trinka Davis Veterans Village,13089,DeKalb,Georgia
7,Trinka Davis Veterans Village,13085,Dawson,Georgia
7,Trinka Davis Veterans Village,13079,Crawford,Georgia
7,Trinka Davis Veterans Village,13067,Cobb,Georgia
7,Trinka Davis Veterans Village,13063,Clayton,Georgia
7,Trinka Davis Veterans Village,13059,Clarke,Georgia
7,Trinka Davis Veterans Village,13057,Cherokee,Georgia
7,Trinka Davis Veterans Village,13035,Butts,Georgia
7,Trinka Davis Veterans Village,13015,Bartow,Georgia
7,Trinka Davis Veterans Village,13013,Barrow,Georgia
7,Trinka Davis Veterans Village,13011,Banks,Georgia
7,Tuscaloosa VA Medical Center,28153,Wayne,Alabama
7,Tuscaloosa VA Medical Center,28103,Noxubee,Alabama
7,Tuscaloosa VA Medical Center,28095,Monroe,Alabama
7,Tuscaloosa VA Medical Center,28087,Lowndes,Alabama
7,Tuscaloosa VA Medical Center,28075,Lauderdale,Alabama
7,Tuscaloosa VA Medical Center,28069,Kemper,Alabama
7,Tuscaloosa VA Medical Center,28057,Itawamba,Alabama
7,Tuscaloosa VA Medical Center,28023,Clarke,Alabama
7,Tuscaloosa VA Medical Center,01119,Sumter,Alabama
7,Tuscaloosa VA Medical Center,01107,Pickens,Alabama
7,Tuscaloosa VA Medical Center,01075,Lamar,Alabama
7,Tuscaloosa VA Medical Center,01065,Hale,Alabama
7,Tuscaloosa VA Medical Center,01063,Greene,Alabama
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45089,Williamsburg,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45087,Union,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45085,Sumter,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45079,Richland,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45071,Newberry,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45067,Marion,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45061,Lee,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45059,Laurens,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45055,Kershaw,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45043,Georgetown,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45041,Florence,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45039,Fairfield,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45035,Dorchester,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45031,Darlington,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45027,Clarendon,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45023,Chester,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45017,Calhoun,South Carolina
7,Wm. Jennings Bryan Dorn Department of Veterans Affairs Medical Center,45015,Berkeley,South Carolina
8,Bruce W. Carter Department of Veterans Affairs Medical Center,12099,Palm Beach,Florida
8,Bruce W. Carter Department of Veterans Affairs Medical Center,12087,Monroe,Florida
8,Bruce W. Carter Department of Veterans Affairs Medical Center,12086,Miami-Dade,Florida
8,Bruce W. Carter Department of Veterans Affairs Medical Center,12011,Broward,Florida
8,C.W. Bill Young Department of Veterans Affairs Medical Center,12115,Sarasota,Florida
8,C.W. Bill Young Department of Veterans Affairs Medical Center,12027,DeSoto,Florida
8,C.W. Bill Young Department of Veterans Affairs Medical Center,12015,Charlotte,Florida
8,James A. Haley Veterans' Hospital,12103,Pinellas,Florida
8,James A. Haley Veterans' Hospital,12081,Manatee,Florida
8,James A. Haley Veterans' Hospital,12057,Hillsborough,Florida
8,James A. Haley Veterans' Hospital,12055,Highlands,Florida
8,James A. Haley Veterans' Hospital,12049,Hardee,Florida
8,Lake Baldwin VA Clinic,12117,Seminole,Florida
8,Lake Baldwin VA Clinic,12097,Osceola,Florida
8,Lake Baldwin VA Clinic,12095,Orange,Florida
8,Lake Baldwin VA Clinic,12093,Okeechobee,Florida
8,Lake Baldwin VA Clinic,12061,Indian River,Florida
8,Lake Baldwin VA Clinic,12009,Brevard,Florida
8,Lake City VA Medical Center,13275,Thomas,Florida
8,Lake City VA Medical Center,13185,Lowndes,Florida
8,Lake City VA Medical Center,13173,Lanier,Florida
8,Lake City VA Medical Center,13131,Grady,Florida
8,Lake City VA Medical Center,13101,Echols,Florida
8,Lake City VA Medical Center,13027,Brooks,Florida
8,Lake City VA Medical Center,12133,Washington,Florida
8,Lake City VA Medical Center,12129,Wakulla,Florida
8,Lake City VA Medical Center,12079,Madison,Florida
8,Lake City VA Medical Center,12077,Liberty,Florida
8,Lake City VA Medical Center,12073,Leon,Florida
8,Lake City VA Medical Center,12065,Jefferson,Florida
8,Lake City VA Medical Center,12047,Hamilton,Florida
8,Lake City VA Medical Center,12045,Gulf,Florida
8,Lake City VA Medical Center,12037,Franklin,Florida
8,Lake City VA Medical Center,12013,Calhoun,Florida
8,Lake City VA Medical Center,12005,Bay,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,13065,Clinch,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,13049,Charlton,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12127,Volusia,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12125,Union,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12123,Taylor,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12121,Suwannee,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12119,Sumter,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12109,St. Johns,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12107,Putnam,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12105,Polk,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12101,Pasco,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12089,Nassau,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12083,Marion,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12075,Levy,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12069,Lake,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12067,Lafayette,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12053,Hernando,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12041,Gilchrist,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12035,Flagler,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12031,Duval,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12029,Dixie,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12023,Columbia,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12019,Clay,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12017,Citrus,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12007,Bradford,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12003,Baker,Florida
8,Malcom Randall Department of Veterans Affairs Medical Center,12001,Alachua,Florida
8,Orlando VA Medical Center,12117,Seminole,Florida
8,Orlando VA Medical Center,12097,Osceola,Florida
8,Orlando VA Medical Center,12095,Orange,Florida
8,Orlando VA Medical Center,12093,Okeechobee,Florida
8,Orlando VA Medical Center,12061,Indian River,Florida
8,Orlando VA Medical Center,12009,Brevard,Florida
8,San Juan VA Medical Center,78030,St. Thomas,Puerto Rico
8,San Juan VA Medical Center,78020,St. John,Puerto Rico
8,San Juan VA Medical Center,78010,St. Croix,Puerto Rico
8,San Juan VA Medical Center,72153,Yauco,Puerto Rico
8,San Juan VA Medical Center,72151,Yabucoa,Puerto Rico
8,San Juan VA Medical Center,72149,Villalba,Puerto Rico
8,San Juan VA Medical Center,72147,Vieques,Puerto Rico
8,San Juan VA Medical Center,72145,Vega Baja,Puerto Rico
8,San Juan VA Medical Center,72143,Vega Alta,Puerto Rico
8,San Juan VA Medical Center,72141,Utuado,Puerto Rico
8,San Juan VA Medical Center,72139,Trujillo Alto,Puerto Rico
8,San Juan VA Medical Center,72137,Toa Baja,Puerto Rico
8,San Juan VA Medical Center,72135,Toa Alta,Puerto Rico
8,San Juan VA Medical Center,72133,Santa Isabel,Puerto Rico
8,San Juan VA Medical Center,72131,San Sebastián,Puerto Rico
8,San Juan VA Medical Center,72129,San Lorenzo,Puerto Rico
8,San Juan VA Medical Center,72127,San Juan,Puerto Rico
8,San Juan VA Medical Center,72125,San Germán,Puerto Rico
8,San Juan VA Medical Center,72123,Salinas,Puerto Rico
8,San Juan VA Medical Center,72121,Sabana Grande,Puerto Rico
8,San Juan VA Medical Center,72119,Río Grande,Puerto Rico
8,San Juan VA Medical Center,72117,Rincón,Puerto Rico
8,San Juan VA Medical Center,72115,Quebradillas,Puerto Rico
8,San Juan VA Medical Center,72113,Ponce,Puerto Rico
8,San Juan VA Medical Center,72111,Peñuelas,Puerto Rico
8,San Juan VA Medical Center,72109,Patillas,Puerto Rico
8,San Juan VA Medical Center,72107,Orocovis,Puerto Rico
8,San Juan VA Medical Center,72105,Naranjito,Puerto Rico
8,San Juan VA Medical Center,72103,Naguabo,Puerto Rico
8,San Juan VA Medical Center,72101,Morovis,Puerto Rico
8,San Juan VA Medical Center,72099,Moca,Puerto Rico
8,San Juan VA Medical Center,72097,Mayagüez,Puerto Rico
8,San Juan VA Medical Center,72095,Maunabo,Puerto Rico
8,San Juan VA Medical Center,72093,Maricao,Puerto Rico
8,San Juan VA Medical Center,72091,Manatí,Puerto Rico
8,San Juan VA Medical Center,72089,Luquillo,Puerto Rico
8,San Juan VA Medical Center,72087,Loíza,Puerto Rico
8,San Juan VA Medical Center,72085,Las Piedras,Puerto Rico
8,San Juan VA Medical Center,72083,Las Marías,Puerto Rico
8,San Juan VA Medical Center,72081,Lares,Puerto Rico
8,San Juan VA Medical Center,72079,Lajas,Puerto Rico
8,San Juan VA Medical Center,72077,Juncos,Puerto Rico
8,San Juan VA Medical Center,72075,Juana Díaz,Puerto Rico
8,San Juan VA Medical Center,72073,Jayuya,Puerto Rico
8,San Juan VA Medical Center,72071,Isabela,Puerto Rico
8,San Juan VA Medical Center,72069,Humacao,Puerto Rico
8,San Juan VA Medical Center,72067,Hormigueros,Puerto Rico
8,San Juan VA Medical Center,72065,Hatillo,Puerto Rico
8,San Juan VA Medical Center,72063,Gurabo,Puerto Rico
8,San Juan VA Medical Center,72061,Guaynabo,Puerto Rico
8,San Juan VA Medical Center,72059,Guayanilla,Puerto Rico
8,San Juan VA Medical Center,72057,Guayama,Puerto Rico
8,San Juan VA Medical Center,72055,Guánica,Puerto Rico
8,San Juan VA Medical Center,72054,Florida,Puerto Rico
8,San Juan VA Medical Center,72053,Fajardo,Puerto Rico
8,San Juan VA Medical Center,72051,Dorado,Puerto Rico
8,San Juan VA Medical Center,72049,Culebra,Puerto Rico
8,San Juan VA Medical Center,72047,Corozal,Puerto Rico
8,San Juan VA Medical Center,72045,Comerío,Puerto Rico
8,San Juan VA Medical Center,72043,Coamo,Puerto Rico
8,San Juan VA Medical Center,72041,Cidra,Puerto Rico
8,San Juan VA Medical Center,72039,Ciales,Puerto Rico
8,San Juan VA Medical Center,72037,Ceiba,Puerto Rico
8,San Juan VA Medical Center,72035,Cayey,Puerto Rico
8,San Juan VA Medical Center,72033,Cataño,Puerto Rico
8,San Juan VA Medical Center,72031,Carolina,Puerto Rico
8,San Juan VA Medical Center,72029,Canóvanas,Puerto Rico
8,San Juan VA Medical Center,72027,Camuy,Puerto Rico
8,San Juan VA Medical Center,72025,Caguas,Puerto Rico
8,San Juan VA Medical Center,72023,Cabo Rojo,Puerto Rico
8,San Juan VA Medical Center,72021,Bayamón,Puerto Rico
8,San Juan VA Medical Center,72019,Barranquitas,Puerto Rico
8,San Juan VA Medical Center,72017,Barceloneta,Puerto Rico
8,San Juan VA Medical Center,72015,Arroyo,Puerto Rico
8,San Juan VA Medical Center,72013,Arecibo,Puerto Rico
8,San Juan VA Medical Center,72011,Añasco,Puerto Rico
8,San Juan VA Medical Center,72009,Aibonito,Puerto Rico
8,San Juan VA Medical Center,72007,Aguas Buenas,Puerto Rico
8,San Juan VA Medical Center,72005,Aguadilla,Puerto Rico
8,San Juan VA Medical Center,72003,Aguada,Puerto Rico
8,San Juan VA Medical Center,72001,Adjuntas,Puerto Rico
8,West Palm Beach VA Medical Center,12111,St. Lucie,Florida
8,West Palm Beach VA Medical Center,12085,Martin,Florida
9,Alvin C. York Veterans' Administration Medical Center,47185,White,Tennessee
